,SalePrice,Fireplaces,OverallCond,OverallQual,TotalBsmtSF,CentralAir,PouredConcrete,ConcreteBlock,Deck,TotalSF,Location,BsmtLivArea,Age,FlatLandContour,HighQualKitchen,MultipleFloors,NearRailroad,ZoningHighDensity,ExterScore,Bathrooms,OffSiteFeatures,Pool,FlatRoof,HasGarage,ZoningFloatVillage
2477,187000,0,5,6,941.0,1,1,0,1,1837.0,3,0.0,9,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
2478,175900,0,5,6,761.0,1,1,0,0,1990.0,3,387.0,14,1,0,1,0,0,2.471243489248485,2.5,0,0,0,1,0
2480,172000,0,5,6,1398.0,1,1,0,0,2302.0,3,904.0,16,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
2481,151000,0,5,6,1217.0,1,1,0,0,1495.0,3,278.0,15,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
2482,150000,0,5,6,636.0,1,1,0,0,1594.0,3,274.0,12,1,0,1,1,0,1.853432616936364,2.5,0,0,0,1,0
2483,107000,0,4,4,1056.0,1,0,1,0,2112.0,3,1056.0,40,1,0,0,0,1,1.853432616936364,2.0,0,0,0,1,0
2485,129500,0,4,5,988.0,1,0,1,0,1024.0,1,36.0,44,1,0,0,1,0,1.853432616936364,2.0,0,0,0,1,0
2487,119500,0,6,6,0.0,1,0,1,0,1654.0,1,0.0,29,1,0,1,1,1,2.1771985454282605,2.0,0,0,0,1,0
2488,144000,1,6,5,864.0,1,0,1,1,1823.0,1,612.0,44,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2489,151000,1,7,6,506.0,1,0,1,1,1718.0,1,506.0,29,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2490,126000,0,5,5,984.0,1,0,1,0,1538.0,1,554.0,41,1,0,0,1,0,1.853432616936364,1.0,0,0,0,1,0
2491,116000,0,6,5,882.0,1,0,1,0,1341.0,1,432.0,38,1,0,0,1,0,1.853432616936364,1.0,0,0,0,1,0
2492,133500,0,6,5,925.0,1,1,0,1,1106.0,1,181.0,43,1,0,0,1,0,1.853432616936364,2.0,0,0,0,1,0
2493,120875,0,6,5,1024.0,1,0,1,0,1736.0,1,712.0,41,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2494,137000,0,6,5,935.0,1,0,1,1,1870.0,1,935.0,41,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2495,124000,0,6,5,912.0,0,0,1,0,1556.0,1,644.0,42,1,0,0,0,0,1.853432616936364,1.0,0,0,0,0,0
2496,135000,1,7,5,912.0,1,0,1,0,1701.0,1,465.0,45,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2497,129200,1,6,5,912.0,1,0,1,1,1600.0,1,659.0,39,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2498,260000,4,4,7,1748.0,1,0,1,1,4166.0,4,1520.0,32,0,0,1,0,0,1.823711632264692,4.0,0,1,0,1,0
2499,260000,1,5,8,1288.0,1,0,1,1,2417.0,4,0.0,15,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
2500,334000,3,5,8,1334.0,1,1,0,1,3944.0,4,1118.0,14,0,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
2502,268000,1,5,7,1095.0,1,1,0,0,3023.0,4,728.0,14,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
2503,262000,1,5,8,1624.0,1,1,0,0,3080.0,4,1456.0,12,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
2504,176400,1,5,7,1143.0,1,1,0,0,1143.0,4,0.0,2,1,0,0,0,0,2.1474775607565886,1.5,0,0,0,1,1
2505,197000,1,5,8,1247.0,1,1,0,0,2286.0,4,1039.0,1,1,0,0,0,0,2.1474775607565886,2.5,0,0,0,1,1
2506,151000,0,5,7,600.0,1,1,0,0,1200.0,4,0.0,1,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,1
2507,147400,0,5,7,600.0,1,1,0,0,1223.0,4,0.0,1,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,1
2508,149900,0,5,7,600.0,1,1,0,0,1223.0,4,0.0,1,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,1
2510,166000,0,5,6,756.0,1,1,0,0,1877.0,4,353.0,6,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,1
2511,183900,0,5,7,691.0,1,1,0,0,1902.0,4,450.0,7,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,1
2512,165000,0,5,7,673.0,1,1,0,1,2023.0,4,641.0,6,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,1
2513,139000,0,5,7,530.0,1,1,0,0,1080.0,4,0.0,3,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,1
2514,200000,1,5,7,569.0,1,1,0,0,1694.0,4,0.0,9,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,1
2515,221000,1,5,8,1568.0,1,1,0,0,1568.0,4,0.0,5,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,1
2516,270000,1,5,8,1494.0,1,1,0,0,2988.0,4,1494.0,11,1,1,0,0,0,2.471243489248485,2.5,0,0,0,1,0
2517,165000,1,6,6,1208.0,1,0,1,1,1975.0,4,767.0,29,1,0,0,0,0,2.1474775607565886,2.5,0,0,0,1,0
2518,214000,3,5,8,1235.0,1,0,1,1,2426.0,4,1191.0,26,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
2519,188000,1,5,8,1036.0,1,0,1,1,1896.0,4,860.0,26,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
2520,190000,1,5,8,1226.0,1,0,1,1,2033.0,4,807.0,26,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
2521,170000,1,5,8,1226.0,1,0,1,1,2404.0,4,1178.0,28,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
2522,385000,1,5,9,1842.0,1,0,1,1,3652.0,4,1810.0,25,0,0,0,0,0,2.1474775607565886,2.5,0,0,0,1,0
2523,146500,0,6,5,1153.0,1,0,1,1,2155.0,3,962.0,34,1,0,0,1,0,1.853432616936364,3.0,0,0,0,1,0
2524,170000,1,6,7,570.0,1,0,1,0,1920.0,3,0.0,38,1,0,1,0,0,1.853432616936364,3.0,0,0,0,1,0
2525,262500,1,7,7,1568.0,1,0,1,0,2521.0,3,365.0,38,1,0,0,0,0,1.853432616936364,2.0,1,0,0,1,0
2526,179900,1,6,6,708.0,1,0,1,0,1820.0,3,404.0,38,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
2527,250000,1,7,6,1054.0,1,0,1,0,3273.0,3,619.0,38,1,0,1,0,0,1.853432616936364,3.5,1,0,0,1,0
2528,165150,1,5,6,732.0,1,0,1,1,2037.0,3,247.0,34,1,0,1,0,0,1.853432616936364,3.0,0,0,0,1,0
2529,164500,0,6,7,1334.0,1,0,1,0,1955.0,3,621.0,39,1,0,0,1,0,1.853432616936364,3.0,0,0,0,1,0
2530,140000,0,5,7,1164.0,1,0,1,0,1164.0,3,0.0,37,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2531,135500,0,5,5,980.0,1,1,0,1,1860.0,2,880.0,39,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2532,142000,0,5,5,1051.0,1,0,1,0,1809.0,2,758.0,38,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2533,155000,0,5,5,900.0,1,0,1,0,2614.0,2,844.0,38,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
2535,138500,0,5,5,1052.0,1,0,1,1,2068.0,2,1016.0,38,1,0,0,0,0,1.853432616936364,2.5,0,0,0,1,0
2536,140000,0,6,5,833.0,1,0,1,1,1642.0,2,744.0,38,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2537,124400,0,5,5,1051.0,1,0,1,1,1850.0,2,799.0,40,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2538,158000,0,7,5,1141.0,1,1,0,0,2145.0,2,1004.0,39,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2539,146000,0,8,5,864.0,1,0,1,0,1861.0,2,661.0,41,1,0,0,0,0,1.853432616936364,2.5,0,0,0,1,0
2540,190000,1,5,6,825.0,1,0,1,0,2409.0,3,416.0,35,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
2541,136500,0,6,5,1050.0,1,0,1,0,1965.0,2,915.0,45,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2542,129900,0,5,5,864.0,1,0,1,0,1559.0,2,695.0,48,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2545,160000,2,6,6,1251.0,1,0,1,0,1804.0,2,553.0,42,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2546,167000,1,6,6,1008.0,1,0,1,1,2496.0,2,1008.0,42,1,0,0,0,0,1.853432616936364,2.5,0,0,0,1,0
2547,157500,1,6,5,720.0,1,0,1,0,1800.0,2,360.0,42,1,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
2548,140000,0,5,6,588.0,1,0,1,0,1608.0,2,513.0,48,1,0,0,0,0,1.5296666884444674,2.0,0,0,0,1,0
2550,151500,0,7,5,1248.0,1,0,1,0,1880.0,2,632.0,46,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2551,129800,1,8,6,816.0,1,0,1,1,1390.0,2,574.0,72,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2552,137000,1,6,5,1008.0,1,0,1,0,1494.0,2,486.0,52,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2553,137000,1,7,5,938.0,1,0,1,1,1043.0,2,0.0,59,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2555,85500,0,7,4,440.0,1,1,0,0,869.0,2,0.0,83,0,0,0,0,0,1.853432616936364,1.0,0,0,0,0,0
2556,79900,0,5,4,600.0,1,1,0,0,747.0,2,0.0,80,1,0,0,0,0,2.1771985454282605,1.0,0,0,0,1,0
2557,127000,0,8,5,504.0,1,1,0,1,1252.0,2,0.0,98,1,0,1,1,0,1.853432616936364,1.0,0,0,0,1,0
2558,161000,1,6,5,1251.0,1,0,1,1,2348.0,2,915.0,45,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2559,146500,1,6,5,1444.0,1,0,1,0,1664.0,2,40.0,54,1,0,0,0,0,2.1771985454282605,2.0,0,0,0,1,0
2560,135000,0,5,5,1056.0,1,0,1,0,2212.0,2,996.0,55,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2561,137900,0,3,5,2136.0,0,0,1,0,2892.0,2,756.0,55,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2562,133000,2,7,6,806.0,1,0,1,0,2146.0,2,568.0,65,1,0,1,1,0,1.853432616936364,2.0,0,0,0,1,0
2563,137000,1,6,5,704.0,1,0,1,1,1728.0,2,0.0,57,1,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
2564,121000,0,6,5,936.0,1,0,1,0,1422.0,2,486.0,52,1,0,0,0,0,2.1771985454282605,1.0,0,0,0,1,0
2565,119000,0,5,5,1584.0,1,0,1,0,1584.0,2,0.0,39,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2566,172000,2,5,6,1246.0,1,0,1,0,2185.0,2,939.0,42,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2568,226000,2,6,7,924.0,1,0,1,1,2602.0,2,445.0,40,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
2571,135000,0,7,6,1008.0,1,0,1,0,1008.0,2,0.0,43,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2572,132500,0,6,5,1106.0,1,0,1,0,1993.0,2,803.0,44,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2573,143000,1,6,5,1144.0,1,0,1,1,2186.0,2,1042.0,47,1,0,0,0,0,2.1771985454282605,2.0,0,0,0,1,0
2574,132000,1,5,5,1179.0,1,0,1,0,1987.0,2,623.0,49,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2575,145250,0,5,6,1383.0,1,0,1,0,1948.0,2,565.0,46,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2576,162000,1,6,6,1121.0,1,0,1,1,1539.0,2,203.0,48,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2577,148000,1,6,5,1058.0,1,0,1,1,2329.0,2,959.0,50,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2578,141000,1,5,5,1092.0,1,0,1,1,1987.0,2,895.0,49,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2579,153000,1,6,6,1124.0,1,0,1,0,2038.0,2,914.0,50,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2580,134450,1,6,5,1070.0,1,0,1,0,1596.0,2,360.0,49,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2581,135960,2,5,5,943.0,1,0,1,1,1886.0,2,943.0,27,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2583,140000,1,5,6,1367.0,1,0,1,0,1375.0,2,0.0,52,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2584,139500,0,6,5,1008.0,1,0,1,0,1666.0,2,658.0,54,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2585,155000,1,6,6,216.0,1,0,1,0,1575.0,2,0.0,55,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2586,127000,0,7,5,301.0,1,0,1,0,1416.0,2,271.0,50,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2587,133500,1,5,5,1005.0,1,0,1,0,1493.0,2,488.0,50,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2588,125000,0,6,5,1056.0,1,0,1,0,2112.0,2,1056.0,51,0,0,0,0,0,1.853432616936364,2.5,0,0,0,1,0
2589,142000,0,6,5,884.0,1,0,1,0,1625.0,2,741.0,55,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2591,159000,0,5,5,1015.0,1,0,1,1,1878.0,2,494.0,50,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2592,180000,1,5,5,2171.0,1,0,1,1,3658.0,2,1018.0,81,1,0,1,1,0,1.5296666884444674,4.5,0,0,0,1,0
2593,127000,0,6,6,784.0,1,0,1,0,1312.0,2,0.0,59,1,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
2594,112000,0,6,6,617.0,1,0,0,0,1927.0,2,617.0,82,1,0,1,1,0,2.1771985454282605,2.0,0,0,0,1,0
2595,99800,0,8,3,713.0,1,1,0,0,713.0,2,0.0,76,1,0,0,0,0,2.1771985454282605,1.0,0,0,0,1,0
2596,117000,0,7,5,833.0,1,0,1,0,1248.0,2,415.0,52,1,0,0,0,0,2.1771985454282605,1.0,0,0,0,1,0
2598,68000,0,3,3,715.0,0,0,1,0,715.0,2,0.0,77,1,0,0,1,0,1.5296666884444674,1.0,0,0,0,1,0
2599,86900,0,8,4,448.0,1,0,0,0,720.0,2,0.0,106,1,0,1,0,0,2.1771985454282605,1.0,0,0,0,1,0
2600,120000,1,6,5,1120.0,1,0,0,1,1951.0,2,821.0,86,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2601,155500,1,8,6,663.0,1,0,1,1,1933.0,2,338.0,91,1,0,1,0,0,2.500964473920157,2.0,0,0,0,1,0
2604,160000,1,4,5,954.0,0,0,1,1,3078.0,2,664.0,106,1,0,1,0,0,1.5296666884444674,2.0,0,0,0,1,0
2605,170000,1,8,5,796.0,1,0,1,1,2092.0,2,626.0,70,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
2607,159950,1,5,5,1024.0,1,0,1,0,1730.0,2,644.0,40,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2608,165000,1,5,6,1083.0,1,0,1,1,1726.0,2,580.0,43,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2609,159000,1,7,6,912.0,1,0,1,0,2334.0,2,600.0,44,0,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
2610,147000,0,5,6,1135.0,1,0,1,0,1908.0,2,701.0,44,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2612,159500,1,6,6,655.0,1,0,1,0,1849.0,2,655.0,47,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2614,129900,0,7,5,816.0,1,0,1,0,1524.0,2,708.0,49,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2615,183000,2,6,6,1313.0,1,0,1,1,2686.0,2,913.0,45,1,0,0,0,0,1.853432616936364,3.0,1,0,0,1,0
2616,157500,1,5,7,0.0,1,0,0,0,1472.0,2,0.0,47,1,0,0,0,0,1.853432616936364,2.0,1,0,0,1,0
2617,277500,2,8,7,1438.0,1,0,1,1,3084.0,2,636.0,44,0,0,1,0,0,1.853432616936364,4.0,0,0,0,1,0
2618,207500,2,6,5,1484.0,1,0,1,1,2877.0,2,1277.0,49,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2619,147500,0,6,4,910.0,1,0,1,1,1976.0,2,455.0,56,1,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
2621,109500,0,7,5,0.0,1,0,1,0,1040.0,2,0.0,56,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2622,109900,0,5,4,0.0,1,0,0,0,1040.0,2,0.0,56,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2623,133700,0,5,5,1040.0,1,0,1,1,1409.0,2,369.0,47,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2624,81400,0,4,3,0.0,0,0,0,0,1040.0,2,0.0,56,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2625,87500,0,4,3,0.0,0,0,0,0,1040.0,2,0.0,57,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2626,93500,0,4,3,0.0,0,0,1,0,1040.0,2,0.0,56,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2627,119000,0,5,5,1556.0,1,0,1,0,1556.0,2,0.0,46,1,0,0,0,0,1.853432616936364,2.0,0,0,0,0,0
2628,141000,0,6,5,1150.0,1,0,1,0,1835.0,2,685.0,47,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2629,146000,0,4,5,1150.0,1,0,1,0,1931.0,2,781.0,45,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2630,155000,1,5,6,660.0,1,0,1,1,1860.0,2,512.0,40,1,0,1,0,0,1.853432616936364,1.5,1,0,0,1,0
2631,134500,0,5,5,925.0,1,0,1,1,1783.0,2,784.0,44,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2632,120000,0,6,7,1045.0,1,0,1,0,1854.0,2,809.0,44,1,0,0,1,0,1.853432616936364,2.0,0,0,0,1,0
2633,105000,0,6,5,864.0,1,0,1,0,1332.0,2,468.0,44,1,0,0,1,0,1.853432616936364,1.5,0,0,0,1,0
2634,124000,0,5,5,1025.0,1,0,1,1,1978.0,2,953.0,44,1,0,0,1,0,1.853432616936364,2.0,0,0,0,0,0
2635,169000,0,8,5,716.0,1,1,0,0,2014.0,2,0.0,106,1,0,1,0,1,2.471243489248485,2.0,0,0,0,1,0
2637,135000,0,6,5,1212.0,1,0,1,0,1944.0,2,276.0,58,1,0,1,0,1,1.853432616936364,2.0,0,0,0,1,0
2638,111500,1,6,4,1147.0,0,1,0,0,1941.0,2,284.0,86,1,0,1,0,1,1.853432616936364,1.0,0,0,0,1,0
2639,156500,0,8,6,780.0,1,0,0,0,1797.0,2,381.0,106,1,0,1,0,1,1.853432616936364,1.5,0,0,0,1,0
2640,178000,1,7,7,728.0,1,0,0,0,1657.0,2,16.0,81,1,1,1,0,1,1.853432616936364,2.0,0,0,0,1,0
2641,139900,0,7,7,712.0,1,0,0,1,1636.0,2,208.0,106,1,0,1,0,1,1.853432616936364,2.0,0,0,0,1,0
2642,105000,1,8,7,502.0,0,0,0,1,1004.0,2,0.0,76,1,0,1,0,1,1.853432616936364,1.0,0,0,0,1,0
2643,110000,0,8,6,813.0,1,0,0,0,813.0,2,0.0,76,1,0,0,0,1,1.853432616936364,1.0,0,0,0,1,0
2644,111500,0,6,4,938.0,0,1,0,0,1951.0,2,0.0,106,1,0,1,0,1,2.1474775607565886,2.0,0,0,0,1,0
2646,111500,0,7,5,844.0,1,0,0,1,844.0,2,0.0,81,1,0,0,0,1,1.853432616936364,1.0,0,0,0,1,0
2648,105000,0,5,4,576.0,1,0,1,0,864.0,2,0.0,56,1,0,0,0,1,1.853432616936364,1.0,0,0,0,1,0
2649,116000,0,8,6,648.0,1,0,0,0,1118.0,2,0.0,86,1,0,1,0,1,1.853432616936364,1.0,0,0,0,1,0
2650,96900,0,5,3,738.0,1,0,0,0,1376.0,2,0.0,101,1,0,1,0,1,1.853432616936364,1.0,0,0,0,1,0
2651,135500,0,7,5,960.0,1,0,1,0,1536.0,2,576.0,51,1,0,0,0,1,1.853432616936364,2.0,0,0,0,1,0
2652,139000,0,7,5,816.0,1,1,0,1,1566.0,2,0.0,82,1,0,1,0,1,2.1771985454282605,1.5,0,0,0,1,0
2653,61500,0,5,3,492.0,1,0,0,0,908.0,2,416.0,85,1,0,0,0,1,1.853432616936364,2.0,0,0,0,1,0
2654,120000,0,7,6,770.0,1,0,1,0,1492.0,2,310.0,61,1,0,1,0,1,1.853432616936364,1.5,0,0,0,1,0
2655,126175,0,8,3,1162.0,1,0,1,1,1419.0,2,256.0,51,1,0,0,0,1,2.1771985454282605,2.0,0,0,0,1,0
2656,64000,0,4,3,798.0,1,1,0,1,840.0,2,0.0,86,1,0,0,0,1,1.853432616936364,1.0,0,0,0,1,0
2657,137000,0,8,6,1020.0,0,0,0,0,1928.0,2,0.0,96,1,0,1,0,1,1.5296666884444674,2.0,0,0,0,1,0
2658,87000,0,2,4,1095.0,0,0,0,0,1774.0,2,0.0,106,1,0,1,0,1,1.853432616936364,3.0,0,0,0,1,0
2659,163000,2,7,7,880.0,0,0,0,0,2158.0,2,390.0,92,1,0,1,0,1,1.853432616936364,1.5,0,0,0,1,0
2660,155000,0,6,7,1226.0,1,0,0,0,2104.0,2,0.0,96,1,0,1,0,1,1.853432616936364,2.0,0,0,0,1,0
2661,79000,0,4,5,540.0,0,0,0,0,1440.0,2,0.0,106,1,0,1,0,1,1.853432616936364,1.0,0,0,0,1,0
2662,144000,1,6,7,815.0,1,0,0,0,1690.0,2,0.0,90,0,0,1,0,1,1.853432616936364,1.0,0,0,0,1,0
2663,114504,0,7,6,684.0,0,0,1,0,1368.0,2,0.0,96,1,0,1,0,1,1.853432616936364,1.0,0,0,0,1,0
2664,157000,0,7,7,596.0,1,0,0,1,1762.0,2,0.0,86,1,0,1,0,1,1.853432616936364,2.5,0,0,0,1,0
2667,93500,0,7,5,624.0,0,1,0,0,1248.0,2,0.0,86,1,0,1,0,1,1.853432616936364,2.0,0,0,0,0,0
2668,125000,0,5,5,960.0,1,0,1,0,960.0,2,0.0,48,1,0,0,0,1,1.853432616936364,1.0,0,0,0,1,0
2671,140200,1,5,6,972.0,1,0,0,0,1577.0,2,0.0,67,1,0,1,1,0,1.853432616936364,1.0,0,0,0,1,0
2672,202500,1,7,6,848.0,0,0,0,1,1827.0,2,0.0,82,0,0,1,0,0,1.853432616936364,1.0,0,0,0,1,0
2673,159000,2,7,6,1004.0,1,0,1,0,2063.0,2,399.0,59,1,0,1,0,1,2.1771985454282605,2.0,0,0,0,1,0
2674,119900,1,7,5,793.0,1,0,1,0,1625.0,2,507.0,67,1,0,1,1,1,1.853432616936364,2.0,0,0,0,1,0
2675,114500,1,6,6,816.0,1,1,0,1,1176.0,2,0.0,72,1,0,0,0,1,1.853432616936364,1.0,0,0,0,1,0
2676,115000,0,4,5,896.0,1,0,0,1,1344.0,2,0.0,70,1,0,1,0,1,1.853432616936364,1.0,0,0,0,1,0
2679,80500,0,5,4,0.0,0,0,0,0,912.0,2,0.0,59,1,0,1,0,1,1.853432616936364,1.0,0,0,0,0,0
2681,110000,0,7,5,741.0,1,0,0,0,1324.0,2,0.0,76,1,0,1,0,1,2.1771985454282605,1.0,0,0,0,1,0
2682,110500,1,6,6,1103.0,1,0,0,1,1500.0,2,397.0,81,1,0,0,1,1,2.1771985454282605,1.0,0,0,0,1,0
2683,89000,0,7,5,616.0,1,0,1,0,1232.0,2,616.0,85,1,0,0,0,1,1.853432616936364,1.0,0,0,0,1,0
2684,113000,1,6,5,993.0,1,0,0,0,1048.0,2,0.0,84,1,0,0,0,1,1.853432616936364,1.0,0,0,0,1,0
2685,109000,0,5,5,816.0,1,0,0,1,816.0,2,0.0,81,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2686,220000,1,5,6,1595.0,1,0,1,0,2486.0,2,0.0,44,1,0,1,1,1,1.853432616936364,2.0,0,0,0,1,0
2687,129000,0,5,4,960.0,0,0,1,0,1749.0,2,789.0,36,1,0,0,1,0,1.853432616936364,2.0,0,0,0,1,0
2688,117000,0,8,6,485.0,1,0,1,1,1635.0,2,0.0,96,1,0,1,0,1,2.1771985454282605,1.0,0,0,0,1,0
2689,52500,0,4,4,693.0,0,0,1,0,693.0,2,0.0,65,0,0,0,0,1,1.853432616936364,1.0,0,0,0,0,0
2691,116500,0,8,5,396.0,1,0,0,0,1330.0,1,0.0,96,1,0,1,0,1,1.8831536016080357,1.0,0,0,0,1,0
2693,119500,1,6,6,780.0,1,0,0,0,1376.0,1,0.0,69,0,0,1,0,1,1.853432616936364,2.0,0,0,0,1,0
2694,125500,0,6,5,803.0,1,0,1,0,1360.0,1,0.0,68,1,0,1,0,1,1.853432616936364,1.5,0,0,0,1,0
2695,91000,1,4,3,1007.0,0,0,0,0,1077.0,1,0.0,84,1,0,0,0,1,1.853432616936364,1.0,0,0,0,1,0
2696,84500,0,8,6,520.0,0,0,1,1,1244.0,1,490.0,71,1,0,0,0,1,1.5296666884444674,2.0,0,0,0,0,0
2698,137500,1,5,5,806.0,1,0,1,0,1751.0,1,329.0,55,1,0,1,0,0,1.5296666884444674,2.0,0,0,0,1,0
2699,150000,0,5,6,1921.0,1,0,1,0,1921.0,1,0.0,42,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2700,131000,1,5,5,0.0,1,0,0,0,1640.0,1,0.0,56,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2702,125000,1,7,5,0.0,0,0,0,0,1032.0,1,0.0,71,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2703,80000,0,3,5,830.0,1,0,0,0,879.0,1,0.0,70,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
2704,157000,0,5,7,1073.0,1,1,0,0,1956.0,1,883.0,2,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
2705,148000,1,5,4,1051.0,1,0,1,0,1929.0,1,547.0,43,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2706,90000,0,5,4,0.0,1,0,0,0,1296.0,1,0.0,39,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
2707,154500,0,8,6,1059.0,1,0,1,1,1731.0,1,663.0,43,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2708,153600,1,6,5,1064.0,1,0,1,1,1843.0,1,779.0,39,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
2710,132000,0,7,6,912.0,1,0,1,1,1390.0,1,456.0,42,1,0,0,0,0,2.1771985454282605,1.5,0,0,0,1,0
2712,158000,1,5,5,1051.0,1,0,1,1,1832.0,1,673.0,38,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
