Id,OverallCond,MSZoning,LotArea,LandContour,LotConfig,LandSlope,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,Bathrooms,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageCars,GarageArea,WoodDeckSF,ScreenPorch,Pool,YrSold,SaleCondition,SalePrice
1265,5,RH,4060,Lvl,Inside,Gtl,TwnhsE,1Story,6,1998,1999,None,0,Gd,PConc,0,1139,1405,Y,1337,0,2,Gd,0,NA,Attchd,2,511,144,0,1,2008,Other,181000
1266,5,FV,3735,Lvl,FR3,Gtl,TwnhsE,2Story,7,1999,1999,BrkFace,218,Gd,PConc,0,241,691,Y,713,739,3,Gd,0,NA,Detchd,2,506,0,0,1,2006,Normal,183900
1267,4,RM,10120,Bnk,Inside,Gtl,2fmCon,2.5Unf,7,1910,1950,None,0,Fa,CBlock,0,925,925,N,964,925,2,TA,1,Gd,Detchd,1,308,0,0,1,2007,Normal,122000
1268,5,RL,13214,HLS,Inside,Gtl,1Fam,1Story,9,2008,2009,None,0,Ex,PConc,0,2002,2002,Y,2018,0,2,Other,1,Gd,Attchd,3,746,144,0,1,2010,Normal,378500
1269,9,RL,14100,Lvl,Inside,Mod,1Fam,1.5Fin,8,1935,1997,BrkFace,632,TA,CBlock,0,536,728,Y,1968,1479,4,Gd,2,Gd,BuiltIn,3,1014,314,0,1,2008,Normal,381000
1270,5,RL,11344,Lvl,Inside,Gtl,1Fam,1.5Fin,5,1958,1958,BrkFace,180,TA,CBlock,0,414,874,Y,874,650,2,TA,0,NA,Attchd,1,315,0,0,1,2007,Normal,144000
1271,6,RL,23595,Low,Inside,Sev,1Fam,1Story,7,1979,1979,None,0,Gd,PConc,0,74,1332,Y,1332,192,1,Gd,1,TA,Attchd,2,586,268,0,1,2010,Normal,260000
1272,7,RL,9156,Lvl,Inside,Gtl,1Fam,1Story,6,1968,1968,None,0,TA,CBlock,0,1489,1489,Y,1489,0,2,Gd,1,Gd,Attchd,2,462,0,0,1,2009,Normal,185750
1273,6,RL,13526,Lvl,CulDSac,Gtl,1Fam,1Story,5,1965,1965,BrkFace,114,TA,CBlock,375,0,935,Y,935,0,1,TA,0,NA,Attchd,1,288,180,0,1,2006,Normal,137000
1274,7,RL,11512,Lvl,Corner,Gtl,1Fam,SLvl,6,1959,2006,BrkFace,84,TA,CBlock,0,300,1019,Y,1357,0,1,Other,1,Gd,Basment,1,312,0,1,1,2008,Normal,177000
1275,6,RL,5362,Lvl,Corner,Gtl,1Fam,1.5Fin,5,1910,2003,None,0,TA,PConc,0,661,661,Y,661,589,2,TA,1,Gd,Detchd,2,552,242,0,1,2007,Normal,139000
1276,5,RL,11345,Lvl,Corner,Gtl,Duplex,2Story,5,1948,1950,Stone,567,TA,CBlock,0,708,928,Y,928,992,2,TA,0,NA,Detchd,2,400,0,0,1,2007,Normal,137000
1277,6,RL,12936,Lvl,CulDSac,Gtl,1Fam,2Story,6,1972,1972,None,0,TA,CBlock,0,130,723,Y,735,660,2,TA,1,TA,Attchd,2,497,294,0,1,2009,Normal,162000
1278,5,RL,17871,Lvl,CulDSac,Gtl,1Fam,SLvl,6,1967,1976,BrkFace,359,TA,CBlock,0,1152,1680,Y,1724,0,2,TA,1,Gd,Attchd,2,480,0,0,1,2009,Normal,197900
1279,5,RL,9473,Lvl,Inside,Gtl,1Fam,2Story,8,2002,2002,NA,,Gd,PConc,0,324,1128,Y,1128,903,3,Gd,1,Gd,Attchd,2,577,0,0,1,2008,Normal,237000
1280,4,C (all),7500,Lvl,Inside,Gtl,1Fam,1.5Fin,4,1920,1950,None,0,TA,CBlock,0,698,698,Y,698,430,1,TA,0,NA,Detchd,2,528,30,0,1,2010,Other,68400
1281,5,RL,9808,Lvl,Inside,Gtl,1Fam,1Story,7,2002,2002,BrkFace,110,Gd,PConc,0,785,1573,Y,1573,0,2,Gd,0,NA,Attchd,2,544,0,0,1,2009,Normal,227000
1282,5,RL,8049,Lvl,CulDSac,Gtl,1Fam,1Story,7,1990,1990,BrkFace,54,TA,CBlock,0,256,1309,Y,1339,0,2,TA,1,TA,Attchd,2,484,0,1,1,2006,Normal,180000
1283,7,RL,8800,Lvl,Inside,Gtl,1Fam,1Story,5,1977,2008,None,0,TA,CBlock,144,364,1040,Y,1040,0,2,Gd,0,NA,Detchd,2,484,0,1,1,2009,Normal,150500
1284,5,RL,9400,Low,Corner,Gtl,Duplex,2Story,6,1971,1971,None,0,TA,CBlock,0,912,912,Y,912,912,4,TA,0,NA,NA,0,0,128,0,1,2010,Normal,139000
1285,7,RL,9638,Lvl,Inside,Gtl,1Fam,1.5Fin,6,1919,1990,None,0,TA,PConc,0,804,804,Y,1699,748,2,Gd,1,Gd,Detchd,1,336,272,1,1,2010,Normal,169000
1286,6,RM,6000,Lvl,Inside,Gtl,1Fam,1.5Fin,6,1939,1950,None,0,TA,CBlock,0,780,780,Y,825,587,1,TA,1,Gd,Detchd,1,280,45,0,1,2009,Normal,132500
1287,5,RL,9790,Lvl,Inside,Gtl,1Fam,1Story,6,1963,1963,BrkFace,451,TA,CBlock,81,678,1328,Y,1328,0,2,TA,2,Gd,Attchd,2,528,0,0,1,2010,Normal,143000
1288,5,RL,36500,Low,Inside,Mod,1Fam,1Story,5,1964,1964,BrkCmn,621,TA,CBlock,0,812,1624,Y,1582,0,2,TA,0,NA,Attchd,2,390,168,0,1,2006,Normal,190000
1289,5,RL,5664,Lvl,Inside,Gtl,TwnhsE,1Story,8,2000,2000,None,0,Gd,PConc,0,343,1501,Y,1659,0,2,Other,1,Ex,Attchd,2,499,212,0,1,2009,Normal,278000
1290,5,RL,11065,Lvl,Inside,Gtl,1Fam,2Story,8,2006,2006,Stone,788,Gd,PConc,0,1085,1085,Y,1120,850,3,Other,1,Gd,BuiltIn,3,753,177,0,1,2006,Other,281000
1291,7,RL,14112,Lvl,Corner,Gtl,1Fam,SLvl,5,1964,1964,BrkFace,86,TA,PConc,0,138,1152,Y,1152,0,1,TA,1,Gd,Attchd,2,484,227,0,1,2010,Normal,180500
1292,7,RM,1680,Lvl,Inside,Gtl,Twnhs,2Story,5,1972,1972,BrkFace,268,TA,CBlock,0,399,630,Y,630,672,3,TA,0,NA,Detchd,1,264,185,0,1,2009,Normal,119500
1293,4,RM,6600,Lvl,Corner,Gtl,1Fam,2Story,5,1892,1965,None,0,TA,Stone,0,994,994,N,1378,994,2,TA,0,NA,Attchd,1,432,0,0,1,2009,Normal,107500
1294,5,RL,10140,Lvl,Inside,Gtl,1Fam,2Story,7,1976,1976,None,0,TA,PConc,0,638,832,Y,832,832,3,TA,1,TA,Attchd,2,528,0,1,1,2006,Normal,162900
1295,7,RL,8172,Lvl,Inside,Gtl,1Fam,1Story,5,1955,1990,None,0,TA,CBlock,0,697,864,Y,864,0,1,TA,0,NA,Detchd,2,572,0,0,1,2006,Normal,115000
1296,5,RL,8400,Lvl,Inside,Gtl,1Fam,1Story,5,1968,1968,BrkFace,168,TA,CBlock,0,36,1052,Y,1052,0,2,TA,0,NA,Attchd,1,288,356,0,1,2006,Normal,138500
1297,6,RL,8700,Lvl,Inside,Gtl,1Fam,1Story,5,1963,1963,BrkFace,148,TA,CBlock,0,344,1120,Y,1128,0,2,TA,0,NA,Attchd,2,525,192,0,1,2008,Normal,155000
1298,5,RM,3675,Lvl,Inside,Gtl,TwnhsE,SFoyer,6,2005,2006,BrkFace,82,TA,PConc,0,0,547,Y,1072,0,2,TA,0,NA,Basment,2,525,0,0,1,2006,Other,140000
1299,5,RL,63887,Bnk,Corner,Gtl,1Fam,2Story,10,2008,2008,Stone,796,Ex,PConc,0,466,6110,Y,4692,950,3,Other,3,Gd,Attchd,2,1418,214,0,0,2008,Other,160000
1300,7,RL,7500,Lvl,Inside,Gtl,1Fam,1Story,5,1959,1994,None,0,TA,CBlock,906,0,1246,Y,1246,0,2,Gd,0,NA,Attchd,1,305,218,0,1,2010,Normal,154000
1301,5,RL,10762,Lvl,CulDSac,Gtl,1Fam,2Story,7,1999,1999,None,344,Gd,PConc,0,284,978,Y,1005,978,3,Gd,1,TA,Attchd,2,490,0,0,1,2009,Normal,225000
1302,7,RL,7500,Bnk,Inside,Gtl,1Fam,2Story,6,1942,1950,None,0,TA,CBlock,0,224,771,Y,753,741,1,Gd,2,Gd,Attchd,1,213,0,1,1,2009,Normal,177500
1303,5,RL,10120,Lvl,Inside,Gtl,1Fam,2Story,8,1994,1994,BrkFace,391,Gd,PConc,0,425,1165,Y,1203,1323,3,Gd,1,TA,Attchd,3,844,309,0,1,2006,Normal,290000
1304,5,RL,8688,Lvl,Inside,Gtl,1Fam,1Story,7,2005,2005,BrkFace,228,Gd,PConc,0,1616,1616,Y,1616,0,2,Gd,0,NA,Attchd,3,834,208,0,1,2006,Normal,232000
1305,5,RM,3363,Lvl,Inside,Gtl,TwnhsE,2Story,7,2004,2004,Stone,117,Gd,PConc,0,976,976,Y,976,732,2,Gd,0,NA,Detchd,2,380,0,0,1,2006,Normal,130000
1306,5,RL,13173,Lvl,Corner,Gtl,1Fam,1Story,9,2006,2007,Stone,300,Gd,PConc,0,80,1652,Y,1652,0,2,Other,2,Ex,Attchd,2,840,404,0,1,2009,Normal,325000
1307,5,RL,6955,Lvl,Inside,Gtl,TwnhsE,1Story,7,2005,2006,Stone,94,Gd,PConc,0,1368,1368,Y,1368,0,2,Gd,1,Gd,Attchd,2,474,132,0,1,2006,Other,202500
1308,5,RL,8072,Lvl,Inside,Gtl,1Fam,1Story,5,1994,1995,None,0,TA,PConc,0,244,990,Y,990,0,1,TA,0,NA,Detchd,2,480,0,0,1,2009,Normal,138000
1309,7,RM,12000,Lvl,Inside,Gtl,1Fam,1Story,5,1948,2005,None,0,TA,CBlock,608,172,924,Y,1122,0,1,Gd,0,NA,Attchd,2,528,0,0,1,2008,Normal,147000
1310,5,RL,7153,Lvl,Inside,Gtl,1Fam,1Story,6,1991,1991,BrkFace,88,TA,CBlock,0,78,1278,Y,1294,0,2,Gd,0,NA,Attchd,2,496,112,0,1,2008,Normal,179200
1311,8,RL,17500,Lvl,Inside,Gtl,1Fam,1Story,7,1959,2002,None,0,Gd,PConc,0,496,1902,Y,1902,0,2,Other,2,TA,Attchd,2,567,0,0,1,2010,Normal,335000
1312,5,RL,8814,Lvl,Inside,Gtl,1Fam,1Story,7,2005,2007,BrkFace,80,Gd,PConc,0,349,1274,Y,1274,0,2,Gd,0,NA,Attchd,2,508,264,0,1,2007,Other,203000
1313,5,RL,9572,Lvl,Inside,Gtl,1Fam,2Story,8,1990,1990,BrkFace,336,Gd,PConc,0,971,1453,Y,1453,1357,3,Gd,1,Ex,Attchd,2,750,500,0,1,2007,Normal,302000
1314,5,RL,14774,Lvl,Corner,Gtl,1Fam,2Story,9,1999,1999,BrkFace,165,Gd,PConc,0,1393,1393,Y,1422,1177,3,Gd,1,TA,BuiltIn,3,779,668,0,1,2010,Normal,333168
1315,6,RL,8190,Lvl,Inside,Gtl,1Fam,1Story,4,1954,1954,None,0,TA,CBlock,0,216,948,Y,948,0,1,TA,1,TA,Detchd,1,280,0,0,1,2007,Normal,119000
1316,5,RL,11075,Lvl,Inside,Gtl,1Fam,2Story,6,1969,1969,None,0,TA,CBlock,276,176,952,Y,1092,1020,3,TA,2,Gd,Attchd,2,576,280,0,1,2008,Normal,206900
1317,5,RL,10226,Lvl,Inside,Gtl,1Fam,1Story,8,2008,2008,Stone,270,Gd,PConc,0,1622,1622,Y,1630,0,2,Other,1,Gd,Attchd,3,860,172,0,1,2009,Normal,295493
1318,5,FV,4230,Lvl,Corner,Gtl,TwnhsE,1Story,7,2006,2007,None,0,Gd,PConc,0,1352,1352,Y,1352,0,2,Gd,1,Gd,Attchd,2,466,0,0,1,2007,Other,208900
1319,5,RL,14781,Lvl,CulDSac,Gtl,1Fam,1Story,8,2001,2002,BrkFace,178,Gd,PConc,0,1753,1753,Y,1787,0,2,Gd,1,TA,Attchd,3,748,198,0,1,2006,Normal,275000
1320,5,RL,10215,Bnk,Inside,Gtl,1Fam,1Story,4,1954,1954,BrkFace,132,TA,PConc,0,372,864,Y,948,0,1,TA,0,NA,Attchd,1,248,0,0,1,2007,Normal,111000
1321,3,RL,8400,Lvl,Inside,Gtl,1Fam,1Story,6,1957,1957,None,0,TA,CBlock,661,628,1478,Y,1478,0,2,TA,2,Gd,Attchd,2,442,114,1,1,2009,Normal,156500
1322,6,RL,6627,Lvl,Corner,Gtl,1Fam,1Story,3,1949,1950,None,0,TA,CBlock,0,0,0,N,720,0,1,TA,0,NA,Detchd,1,287,0,0,1,2008,Normal,72500
1323,5,RL,10186,Lvl,Inside,Gtl,1Fam,2Story,7,1992,1992,None,0,Gd,PConc,0,76,750,Y,1061,862,3,Gd,1,TA,Attchd,2,564,240,0,1,2010,Normal,190000
1324,7,RL,5330,HLS,Inside,Gtl,1Fam,1Story,4,1940,1950,None,0,Fa,CBlock,0,140,420,Y,708,0,1,Other,0,NA,NA,0,0,164,0,1,2009,Normal,82500
1325,5,RL,9986,Lvl,Inside,Gtl,1Fam,1Story,8,2006,2007,BrkFace,428,Gd,PConc,0,1795,1795,Y,1795,0,2,Gd,1,Gd,Attchd,3,895,0,0,1,2007,Other,147000
1326,4,RM,3636,Lvl,Inside,Gtl,1Fam,1Story,4,1922,1950,None,0,TA,BrkTil,0,796,796,N,796,0,1,TA,0,NA,NA,0,0,0,0,1,2008,Normal,55000
1327,6,RH,4270,Bnk,Inside,Mod,1Fam,1Story,3,1931,2006,None,0,TA,BrkTil,0,0,544,Y,774,0,1,Gd,0,NA,NA,0,0,0,0,1,2007,Normal,79000
1328,9,RL,6600,Lvl,Inside,Gtl,1Fam,1Story,5,1982,2008,None,0,Gd,CBlock,0,175,816,Y,816,0,1,Gd,1,Ex,Attchd,1,264,0,0,1,2008,Normal,130500
1329,7,RM,10440,Lvl,Corner,Gtl,1Fam,1.5Fin,6,1920,1950,None,0,Gd,BrkTil,0,1017,1510,Y,1584,1208,2,TA,2,TA,Detchd,2,520,0,1,1,2008,Normal,256000
1330,5,RL,9084,Lvl,Inside,Gtl,1Fam,2Story,7,1998,1998,None,0,TA,PConc,0,935,935,Y,955,677,3,TA,1,TA,Attchd,2,462,0,0,1,2006,Normal,176500
1331,5,RL,10000,Lvl,Inside,Gtl,1Fam,1Story,8,2006,2006,Stone,410,Gd,PConc,0,1588,1588,Y,1588,0,2,Gd,1,Gd,Attchd,3,825,144,0,1,2007,Normal,227000
1332,5,RL,10780,Lvl,Inside,Gtl,1Fam,SLvl,5,1976,1976,None,0,TA,CBlock,0,428,911,Y,954,0,1,TA,0,NA,Detchd,2,576,0,0,1,2006,Normal,132500
1333,6,RL,8877,Lvl,Inside,Mod,1Fam,1Story,4,1938,1958,None,0,TA,CBlock,0,126,816,Y,816,0,1,TA,1,Gd,Detchd,1,288,0,0,1,2009,Normal,100000
1334,6,RM,7200,Lvl,Corner,Gtl,1Fam,1.5Fin,5,1938,1995,None,0,TA,CBlock,0,803,803,Y,803,557,2,Gd,0,NA,Detchd,1,297,0,0,1,2006,Normal,125500
1335,6,RM,2368,Lvl,Inside,Gtl,TwnhsE,2Story,5,1970,1970,None,312,TA,CBlock,0,0,765,Y,765,600,2,TA,0,NA,Attchd,2,440,0,0,1,2009,Normal,125000
1336,5,RL,9650,Lvl,Inside,Gtl,1Fam,1Story,6,1977,1977,BrkFace,360,TA,CBlock,0,664,1350,Y,1334,0,2,TA,1,TA,Attchd,2,630,0,0,1,2009,Normal,167900
1337,5,RL,9246,Lvl,Inside,Gtl,Duplex,1Story,5,1973,1973,BrkFace,564,TA,CBlock,0,1656,1656,Y,1656,0,2,TA,0,NA,Detchd,2,506,0,0,1,2008,Normal,135000
1338,4,RM,4118,Bnk,Corner,Mod,1Fam,1Story,4,1941,1950,None,0,TA,CBlock,0,693,693,N,693,0,1,Other,0,NA,NA,0,0,0,0,1,2006,Normal,52500
1339,5,RL,13450,Lvl,Corner,Gtl,1Fam,2Story,7,2002,2002,None,0,Gd,PConc,0,216,916,Y,920,941,3,Gd,0,NA,BuiltIn,2,492,146,0,1,2006,Normal,200000
1340,7,RL,9560,Lvl,Corner,Gtl,1Fam,1Story,5,1972,1972,None,0,TA,CBlock,0,504,864,Y,864,0,1,TA,0,NA,Attchd,1,288,0,0,1,2006,Normal,128500
1341,5,RL,8294,Lvl,Inside,Gtl,1Fam,1Story,4,1971,1971,None,0,TA,CBlock,0,858,858,Y,872,0,1,TA,0,NA,Detchd,4,480,0,0,1,2007,Normal,123000
1342,5,RL,13695,Lvl,Inside,Gtl,1Fam,1Story,6,2003,2004,None,0,TA,PConc,0,300,1114,Y,1114,0,1,Gd,0,NA,Detchd,2,576,0,0,1,2008,Normal,155000
1343,5,RL,9375,Lvl,Inside,Gtl,1Fam,2Story,8,2002,2002,BrkFace,149,Gd,PConc,0,1284,1284,Y,1284,885,3,Gd,1,Gd,Attchd,2,647,192,0,1,2007,Normal,228500
1344,6,RL,7558,Bnk,Inside,Gtl,1Fam,1.5Fin,6,1928,1950,None,0,TA,BrkTil,0,896,896,Y,1172,741,2,TA,1,TA,Detchd,2,342,0,0,1,2009,Normal,177000
1345,5,RL,11103,Lvl,Corner,Gtl,1Fam,2Story,7,2006,2006,None,0,Gd,PConc,0,728,728,Y,728,728,3,Gd,1,TA,Attchd,2,440,0,0,1,2007,Other,155835
1346,4,RM,6000,Lvl,Inside,Gtl,1Fam,1Story,4,1920,1950,None,0,TA,PConc,0,710,960,Y,960,0,1,Other,0,NA,Detchd,1,308,0,0,1,2007,Normal,108500
1347,7,RL,20781,Lvl,CulDSac,Gtl,1Fam,1Story,7,1968,2003,None,0,TA,CBlock,68,1203,1568,Y,2156,0,2,TA,1,Gd,Attchd,2,508,0,0,1,2006,Normal,262500
1348,5,RL,15306,HLS,Corner,Gtl,1Fam,1Story,8,2006,2007,Stone,100,Gd,PConc,0,1652,1732,Y,1776,0,2,Gd,1,Gd,Attchd,3,712,0,0,1,2007,Other,283463
1349,5,RL,16196,Low,Inside,Gtl,1Fam,1Story,7,1998,1998,None,0,Gd,PConc,0,39,1482,Y,1494,0,2,Gd,1,Fa,Attchd,2,514,402,0,1,2007,Normal,215000
1350,5,RM,5250,Lvl,Inside,Gtl,1Fam,2Story,8,1872,1987,None,0,TA,BrkTil,0,425,684,N,938,1215,2,TA,0,NA,NA,0,0,0,0,1,2008,Normal,122000
1351,5,RL,11643,Lvl,Inside,Gtl,Duplex,2Story,5,1969,1969,BrkFace,368,TA,CBlock,0,748,1248,Y,1338,1296,4,TA,0,NA,Detchd,4,968,0,0,1,2009,Normal,200000
1352,6,RL,9247,Lvl,Inside,Gtl,1Fam,2Story,6,1962,1962,BrkFace,318,TA,CBlock,0,539,858,Y,858,858,2,TA,1,Gd,Attchd,2,490,0,1,1,2008,Normal,171000
1353,9,RM,6000,Lvl,Inside,Gtl,1Fam,1.5Fin,6,1937,2000,None,0,Gd,BrkTil,0,698,698,Y,786,390,1,TA,0,NA,Detchd,2,624,210,0,1,2009,Normal,134900
1354,5,RL,14720,Lvl,CulDSac,Gtl,1Fam,1.5Fin,8,1995,1996,BrkFace,579,Gd,PConc,0,1217,2033,Y,2053,1185,3,Gd,1,Ex,Attchd,3,666,283,0,1,2010,Normal,410000
1355,5,RL,10316,Lvl,Inside,Gtl,1Fam,2Story,7,2000,2000,None,0,Gd,PConc,0,257,992,Y,992,873,3,Gd,1,TA,Attchd,3,839,0,0,1,2008,Normal,235000
1356,6,RL,10192,Lvl,Inside,Gtl,1Fam,SLvl,7,1968,1992,BrkFace,143,TA,CBlock,0,570,570,Y,1222,698,3,Gd,1,TA,Attchd,2,487,0,0,1,2006,Normal,170000
1357,5,RL,9477,Lvl,Corner,Gtl,1Fam,1Story,5,1966,1966,BrkFace,65,TA,CBlock,0,524,864,Y,892,0,1,TA,0,NA,Attchd,1,264,0,0,1,2008,Normal,110000
1358,6,RL,12537,Lvl,CulDSac,Gtl,1Fam,1Story,5,1971,2008,None,0,TA,CBlock,0,344,1078,Y,1078,0,2,TA,1,Fa,Attchd,2,500,0,0,1,2010,Normal,149900
1359,5,FV,2117,Lvl,Inside,Gtl,Twnhs,2Story,6,2000,2000,BrkFace,216,Gd,PConc,0,378,756,Y,769,804,3,Gd,0,NA,Detchd,2,440,0,0,1,2010,Normal,177500
1360,5,RL,16737,Lvl,FR3,Gtl,1Fam,1Story,9,2004,2005,BrkFace,66,Gd,PConc,0,533,1980,Y,1980,0,2,Other,1,Gd,Attchd,3,770,194,0,1,2006,Normal,315000
1361,6,RL,9842,Lvl,Inside,Gtl,1Fam,2Story,5,1921,1998,None,0,TA,BrkTil,0,612,612,Y,990,1611,4,TA,0,NA,BuiltIn,2,621,183,0,1,2008,Normal,189000
1362,5,RL,16158,Low,Inside,Mod,1Fam,1Story,7,2005,2005,Stone,16,Gd,PConc,0,256,1530,Y,1530,0,2,Gd,1,Gd,Attchd,2,430,168,0,1,2009,Normal,260000
1363,4,RL,12513,Lvl,FR2,Gtl,1Fam,1.5Fin,4,1920,2007,None,0,TA,BrkTil,0,715,715,Y,1281,457,2,TA,1,Gd,Attchd,1,368,55,0,1,2009,Normal,104900
1364,5,RL,8499,Lvl,Inside,Gtl,1Fam,2Story,6,2006,2007,None,0,TA,PConc,0,616,616,Y,616,796,3,Gd,1,Gd,BuiltIn,2,432,0,0,1,2007,Other,156932
1365,5,FV,3180,Lvl,Inside,Gtl,TwnhsE,2Story,7,2005,2005,None,0,Gd,PConc,0,600,600,Y,520,600,3,Gd,0,NA,Detchd,2,480,0,0,1,2006,Other,144152
1366,5,FV,7500,Lvl,Inside,Gtl,1Fam,2Story,7,2000,2000,None,0,Gd,PConc,0,281,814,Y,814,860,3,Gd,0,NA,Attchd,2,663,0,0,1,2010,Normal,216000
1367,5,RL,9179,Lvl,Inside,Gtl,1Fam,2Story,7,1999,1999,BrkFace,158,Gd,PConc,0,240,873,Y,882,908,3,Gd,0,NA,Attchd,2,588,0,0,1,2008,Other,193000
1368,6,RM,2665,Lvl,Inside,Gtl,TwnhsE,2Story,5,1977,1977,None,0,TA,PConc,173,36,757,Y,925,550,2,TA,1,TA,Attchd,1,336,104,0,1,2006,Normal,127000
1369,5,RM,4435,Lvl,Inside,Gtl,TwnhsE,1Story,6,2003,2004,BrkFace,170,Gd,PConc,0,163,848,Y,848,0,1,Gd,0,NA,Attchd,2,420,140,0,1,2009,Normal,144000
1370,5,RL,10635,Lvl,FR2,Gtl,1Fam,1Story,8,2003,2003,BrkFace,171,Gd,PConc,972,315,1657,Y,1668,0,2,Gd,1,TA,Attchd,2,502,0,0,1,2010,Normal,232000
1371,6,RL,5400,Lvl,Corner,Gtl,1Fam,1.5Fin,4,1920,1950,None,0,Fa,PConc,105,420,840,Y,840,534,1,TA,0,NA,Detchd,1,338,0,0,1,2009,Normal,105000
1372,6,RL,9600,Lvl,Inside,Gtl,1Fam,SLvl,6,1955,1996,None,0,TA,CBlock,0,161,992,Y,1661,0,1,Gd,1,TA,BuiltIn,1,377,0,1,1,2008,Normal,165500
1373,6,RL,9750,Lvl,Corner,Gtl,1Fam,2Story,7,1998,1998,None,0,TA,PConc,0,133,1108,Y,1108,989,3,Gd,1,TA,Detchd,2,583,253,0,1,2006,Normal,274300
1374,5,RL,11400,Lvl,Inside,Gtl,1Fam,1Story,10,2001,2002,BrkFace,705,Ex,PConc,0,1351,2633,Y,2633,0,3,Other,2,Gd,Attchd,3,804,314,0,1,2007,Normal,466500
1375,5,FV,10625,Lvl,Inside,Gtl,1Fam,2Story,7,2005,2005,None,0,Gd,PConc,0,1026,1026,Y,1026,932,3,Gd,1,Gd,Attchd,3,936,154,0,1,2008,Normal,250000
1376,5,RL,10991,HLS,Inside,Gtl,1Fam,1Story,8,2007,2007,BrkFace,80,Gd,PConc,0,1571,1571,Y,1571,0,2,Gd,1,Gd,Attchd,3,722,100,0,1,2007,Other,239000
1377,5,RL,6292,Bnk,Inside,Gtl,1Fam,1Story,6,1930,1950,None,0,TA,BrkTil,0,384,768,N,790,0,1,TA,0,NA,Detchd,1,160,0,0,1,2008,Normal,91000
1378,5,RL,10998,Lvl,Inside,Gtl,1Fam,1.5Fin,5,1941,1960,None,0,TA,CBlock,420,156,984,Y,984,620,2,TA,0,NA,Detchd,2,660,0,0,1,2009,Normal,117000
1379,5,RM,1953,Lvl,Inside,Gtl,Twnhs,2Story,6,1973,1973,BrkFace,408,TA,CBlock,0,174,483,Y,483,504,2,TA,0,NA,Detchd,1,264,72,0,1,2006,Normal,83000
1380,5,RL,9735,Lvl,Inside,Gtl,1Fam,SLvl,5,2006,2007,None,0,TA,PConc,0,384,384,Y,754,640,3,Gd,0,NA,BuiltIn,2,400,100,0,1,2008,Normal,167500
1381,3,RL,8212,Lvl,Inside,Gtl,1Fam,1Story,3,1914,1950,None,0,TA,BrkTil,0,661,864,N,864,0,1,TA,0,NA,Detchd,1,200,0,0,1,2010,Normal,58500
1382,7,RL,12925,Lvl,Corner,Gtl,1Fam,1Story,6,1970,1970,None,0,TA,CBlock,0,340,1205,Y,2117,0,3,TA,2,Gd,Attchd,2,550,0,0,1,2008,Normal,237500
1383,7,RM,7200,Lvl,Corner,Gtl,1Fam,2Story,7,1920,1950,None,0,TA,BrkTil,0,596,596,Y,998,764,2,Gd,0,NA,Detchd,2,576,36,0,1,2006,Normal,157000
1384,7,RL,25339,Lvl,Inside,Gtl,1Fam,1Story,5,1918,2007,None,0,TA,BrkTil,0,816,816,Y,1416,0,2,Gd,0,NA,Attchd,2,576,0,0,1,2007,Normal,112000
1385,5,RL,9060,Lvl,Inside,Gtl,1Fam,1.5Fin,6,1939,1950,None,0,TA,BrkTil,0,356,560,Y,698,560,1,TA,0,NA,Detchd,1,280,0,0,1,2009,Normal,105000
1386,8,RM,5436,Lvl,Inside,Gtl,1Fam,1.5Fin,4,1922,2007,None,0,TA,BrkTil,0,61,796,Y,796,358,1,Gd,0,NA,Detchd,1,240,0,0,1,2010,Normal,125500
1387,5,RL,16692,Lvl,Inside,Gtl,1Fam,2Story,7,1978,1978,BrkFace,184,TA,CBlock,469,133,1392,Y,1392,1392,4,Gd,2,TA,Attchd,2,564,0,1,0,2006,Normal,250000
1388,7,RM,8520,Lvl,Inside,Gtl,1Fam,1.5Fin,6,1916,1950,None,0,TA,BrkTil,546,0,714,N,1664,862,2,Gd,1,Gd,Detchd,1,216,88,0,1,2007,Other,136000
1389,5,RL,14892,HLS,CulDSac,Gtl,1Fam,1Story,9,2006,2007,Stone,160,Ex,PConc,0,426,1746,Y,1746,0,2,Other,2,Gd,Attchd,3,758,201,0,1,2009,Normal,377500
1390,6,RM,6000,Lvl,Inside,Gtl,1Fam,1.5Fin,6,1941,1950,None,0,TA,BrkTil,0,360,735,Y,869,349,1,TA,1,Gd,Detchd,2,440,0,0,1,2007,Normal,131000
1391,5,RL,9100,Lvl,Inside,Gtl,1Fam,1Story,7,2000,2000,BrkFace,244,Gd,PConc,0,125,1525,Y,1525,0,2,Gd,0,NA,Attchd,2,541,219,0,1,2006,Normal,235000
1392,5,RL,8944,Lvl,Inside,Gtl,Duplex,1Story,5,1967,1967,None,0,TA,CBlock,0,1584,1584,Y,1584,0,2,TA,0,NA,Detchd,3,792,0,0,1,2009,Normal,124000
1393,5,RL,7838,Lvl,Inside,Gtl,1Fam,SFoyer,5,1967,1967,None,0,TA,CBlock,0,95,864,Y,900,0,1,TA,1,Po,Attchd,1,288,175,0,1,2006,Normal,123000
